id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,cleaned_description,hour,day_of_week,engagement_score,engagement_rate,virality_score,num_hashtags,popularity_score
1802430804884111864,christinakcover,Christina Cover,In Co-op City for the second day of early voting! @JamaalBowmanNY @Soto4NY,,['https://pbs.twimg.com/media/GQOFQU5WEAArJea.jpg'],[],https://x.com/christinakcover/status/1802430804884111864,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1138076821533155328"",""profile_name"":""Rep. Jamaal Bowman Ed.D."",""url"":""https://x.com/JamaalBowmanNY""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1310624174"",""profile_name"":""Jonathan Soto"",""url"":""https://x.com/Soto4NY""}]",44,29,179,6069.0,Non disponible,[],2344,"Literacy is a moral imperative! 📚 public school Special Ed teacher + Literacy Coordinator, BX @NYWFP @UptownBronxDSA prev. Comms @KhaleelAnderson! Views mine",31355,https://pbs.twimg.com/profile_images/1806036114068697088/mOBeapO8_normal.jpg,3271,False,3,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", in co-op city for the second day of early voting!,,,285,0.12153518123667377,0.04695222405271829,0,303.0
1723816622022938905,HeavyButLite,Heavy 🔻,Today in Chicago #FreePalestine,,['https://pbs.twimg.com/media/F-w6E5nW0AANiM6.jpg'],[],https://x.com/HeavyButLite/status/1723816622022938905,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,1,37,109,4274.0,Non disponible,['FreePalestine'],1927,Chicagoland photographer. 📸IG:heavybutlite 📲 Booking Inquiries: heavybutlite@gmail.com |RV$|,114215,https://pbs.twimg.com/profile_images/1645433327237619712/aMXEtM_x_normal.jpg,1313,False,0,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", today in chicago,,,185,0.09595435684647304,0.04327485380116959,0,184.5
1810382920437129319,PDeepdive,Palestine Deep Dive,What about the Palestinian Hostages? @ZarefahBaroud,,[],['https://video.twimg.com/ext_tw_video/1810382635820007424/pu/vid/avc1/1080x1080/DAf2yCh-SodoC8fw.mp4?tag=14'],https://x.com/PDeepdive/status/1810382920437129319,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1080689044458156032"",""profile_name"":""Zarefah Baroud"",""url"":""https://x.com/ZarefahBaroud""}]",329,608,988,40716.0,Non disponible,[],25873,New Media Amplifying Palestinian Voices. Support Us 👇🏽https://t.co/GEnjeHopof,37642,https://pbs.twimg.com/profile_images/1795520687693611008/sYAe2hmJ_normal.jpg,4122,False,320,103,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", what about the palestinian hostages?,,,2956,0.11424596119656798,0.07259866886067244,0,2697.5
1777640263705358428,abolitionkelly,Abolish IND,"In an effort to stifle Dutch demonstrations against the genocide in Gaza, the Dutch parliament passes a resolution declaring 'From the river to the sea, Palestine will be free' an antisemitic incitement of violence.",,['https://pbs.twimg.com/media/GKrsr_RXMAEW6Lp.jpg'],[],https://x.com/abolitionkelly/status/1777640263705358428,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,2,98,707,11163.0,Non disponible,[],1543,"amsterdam - digital organizer - abolitionist ❤️‍🔥
fighting for a world where no one gets left behind // RT = marriage proposal 
@abolitionkelly@todon.nl",9923,https://pbs.twimg.com/profile_images/1789753013365534720/Z7AAmkkJ_normal.jpg,1312,False,2,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," in an effort to stifle dutch demonstrations against the genocide in gaza, the dutch parliament passes a resolution declaring 'from the river to the sea, palestine will be free' an antisemitic incitement of violence.",,,917,0.5939119170984456,0.08213901827302042,0,906.0
1791163484283318713,leftinthebay,Left in the Bay,"55 years ago, May 16 1969, about 500 Stanford students, organized by the Students for a Democratic Society-led April 3rd movement, set up burning blockades and smashed windows at the Stanford Research Institute (SRI) Annex, which conducted military research for use in Vietnam",,"['https://pbs.twimg.com/media/GNt9sVqaAAI9GKF.jpg', 'https://pbs.twimg.com/media/GNt9sVqb0AElTmi.jpg', 'https://pbs.twimg.com/media/GNt9sVraAAMFBh1.jpg']",[],https://x.com/leftinthebay/status/1791163484283318713,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,2,91,230,22552.0,Non disponible,[],7006,Histories of people's struggles in the San Francisco Bay Area.                                            ig: leftinthebay | email: leftinthebay@gmail.com,2715,https://pbs.twimg.com/profile_images/1277458690870661120/xeoWtKkq_normal.jpg,706,False,4,29,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," 55 years ago, may 16 1969, about 500 stanford students, organized by the students for a democratic society-led april 3rd movement, set up burning blockades and smashed windows at the stanford research institute (sri) annex, which conducted military research for use in vietnam",,,447,0.06379334950763522,0.019819979603600407,0,415.0
1752037396584038459,HMLM1360,ℍ,"He's a silent guardian, a watchful protector. A Dark Knight.",,['https://pbs.twimg.com/media/GFB8uScXsAAq2x8.jpg'],[],https://x.com/HMLM1360/status/1752037396584038459,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,3,8,68,1271.0,Non disponible,[],1986,اذا كنت في مجلس ولم تكن المُحدِّث ولا المُحَّدَث، فقم. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,41123,https://pbs.twimg.com/profile_images/1725501831919325184/MDeBXqXR_normal.jpg,721,False,1,4,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," he's a silent guardian, a watchful protector. a dark knight.",,,92,0.0463009562154001,0.07232704402515723,0,88.5
1728619152183542148,NadeefSO,Nadeef,"If anyone wants to help, we are collecting donations here",,[],[],https://x.com/NadeefSO/status/1728619152183542148,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1488763128389251074"",""profile_name"":""ف🇵🇸"",""url"":""https://x.com/notsosad20""}]",2,160,214,21679.0,http://gofund.me/fb70018c,[],8624,"""The believer does not slander, curse, or speak in an obscene or foul manner"" - Prophet Mohamed (PBUH) | Master's student at @SmealCollege | 🇺🇲🇸🇴",19153,https://pbs.twimg.com/profile_images/1451631300289433607/xva1R1y3_normal.jpg,2528,False,1,19,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," if anyone wants to help, we are collecting donations here",,,556,0.06446376811594202,0.025645756457564575,0,537.0
1717643019577372704,RaedFromGaza,Raed Sadi,Almost forgot to share my story of 2 nights ago when 77 of my neighbors were massacred in one strike and how we acted. Here:,,[],[],https://x.com/RaedFromGaza/status/1717643019577372704,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,8,124,206,18643.0,https://m.youtube.com/watch?si=f6atUpiDoc2K7B3t&fbclid=IwAR3sA8CSTAJypaSNSO__V5efIajlJreOAfLdIpqHl83o_9J5OV7FdnfZrtk&v=AAMfW7npUTo&feature=youtu.be,[],3674,"Raed from Gaza aims to pursue media and communications to manage and develop @palcasters, where Palestinian youths produce audible content.",1518,https://pbs.twimg.com/profile_images/1525973345933701121/dLRfFDFW_normal.jpg,1115,False,4,12,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", almost forgot to share my story of 2 nights ago when 77 of my neighbors were massacred in one strike and how we acted. here:,,,478,0.13006802721088434,0.0256382750482729,0,466.0
1775961995914699146,juliomtzcava,Julio Martínez-Cava,"Ha costado mucho llegar hasta aquí, pero al fin se publica el que para mí es uno de los mejores libros sobre republicanismo y socialismo, escrito por @alexgourevitch . He tenido la oportunidad y el placer de traducirlo al castellano Edita @Capitan_Swing 15 de abril en librerías",,['https://pbs.twimg.com/media/GKV7XvQXUAAHjnn.jpg'],[],https://x.com/juliomtzcava/status/1775961995914699146,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""13160422"",""profile_name"":""alexgourevitch"",""url"":""https://x.com/alexgourevitch""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""160873837"",""profile_name"":""Capitán Swing"",""url"":""https://x.com/Capitan_Swing""}]",10,45,204,12102.0,Non disponible,[],3757,"Investigador postdoc GREECS (UB) y @CEDID_UAB. Historia,filosofía,política (y mucho EP Thompson)📕En @SinPermisoInfo,publicaciones aquí https://t.co/hjmdWfoXVe",3759,https://pbs.twimg.com/profile_images/1075847012501868545/E1CueZ3p_normal.jpg,1484,False,4,40,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," ha costado mucho llegar hasta aquí, pero al fin se publica el que para mí es uno de los mejores libros sobre republicanismo y socialismo, escrito por . he tenido la oportunidad y el placer de traducirlo al castellano edita 15 de abril en librerías",,,348,0.09260244811069718,0.028753201685532512,0,309.0
1743000542656315753,ArunKundnani,Arun Kundnani,"As me and others have pointed out over the last three months, US campus DEI policies have helped Zionists by making antiracism all about feelings rather than material oppression. Glad this argument is now being made by @EdgeofSports in the @thenation .",,[],[],https://x.com/ArunKundnani/status/1743000542656315753,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""50684256"",""profile_name"":""Dave Zirin"",""url"":""https://x.com/EdgeofSports""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1947301"",""profile_name"":""The Nation"",""url"":""https://x.com/thenation""}]",1,11,31,5729.0,https://www.thenation.com/article/society/dei-liberal-politics-gaza/,[],9534,"I write about race, Islamophobia, surveillance, political violence, and radicalism.",2711,https://pbs.twimg.com/profile_images/1569075316387102727/B7Olcm-a_normal.jpg,1784,False,1,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," as me and others have pointed out over the last three months, us campus dei policies have helped zionists by making antiracism all about feelings rather than material oppression. glad this argument is now being made by in the .",,,58,0.006082852648138438,0.01012216404886562,0,54.5
1811253615262105803,abvolition,cj 😷🍉,Let me see your first pandemic masked selfie vs your most recent #YallMasking #MaskUp #COVIDconscious #CovidIsAirborne #CovidIsNotOver Let me see your first pandemic masked selfie vs your most recent #YallMasking x.com/ParentMishmash…,,"['https://pbs.twimg.com/media/GSLdj78W4AAVChB.jpg', 'https://pbs.twimg.com/media/GSLdj8haIAADvY2.jpg']",[],https://x.com/abvolition/status/1811253615262105803,"{""data_posted"":null,""description"":""Let me see your first pandemic masked selfie vs your most recent \n\n#YallMasking https://t.co/JXfzwq7Ov9"",""photos"":[""https://pbs.twimg.com/media/GSKFte2aUAM1Ioc.jpg"",""https://pbs.twimg.com/media/GSKFte0asAANzRC.jpg""],""post_id"":""1811157376856379731"",""profile_id"":""DearAbbyHansen"",""profile_name"":""F-Abby-lous🍉"",""url"":""https://x.com/DearAbbyHansen/status/1811157376856379731"",""videos"":null}",Non spécifié,4,34,355,21923.0,Non disponible,"['YallMasking', 'MaskUp', 'COVIDconscious', 'CovidIsAirborne', 'CovidIsNotOver']",1405,"she/they. Socialist. Abolition, land back, free Palestine, queer liberation, #MaskUp etc.",27106,https://pbs.twimg.com/profile_images/1776999641084461056/EgnkytYP_normal.jpg,5266,False,5,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", let me see your first pandemic masked selfie vs your most recent let me see your first pandemic masked selfie vs your most recent x.com/parentmishmash…,,,437,0.3108108108108108,0.019932494070425105,0,429.0
1617695078184800257,AirNoland_,Pʀᴇɴᴛɪss Aɪʀ Nᴏʟᴀɴᴅ.,𝐓𝚎𝚡𝚊𝚜 𝐋𝚘𝚟𝚎 #GigEm ??,,"['https://pbs.twimg.com/media/FnM1FKFXEAExQKi.jpg', 'https://pbs.twimg.com/media/FnM1FKFWAAUsem8.jpg', 'https://pbs.twimg.com/media/FnM1FKHXoAAMads.jpg']",[],https://x.com/AirNoland_/status/1617695078184800257,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,53,104,1361,167965.0,Non disponible,['GigEm'],17359,✞ | @ohiostatefb,1044,https://pbs.twimg.com/profile_images/1798027389290577923/FbinLwWX_normal.jpg,932,False,17,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", 𝐓𝚎𝚡𝚊𝚜 𝐋𝚘𝚟𝚎 ?,,,1644,0.09470046082949309,0.009787695128776062,0,1648.5
